docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	22.0	386.0	4,227273	1,441557	monuc	556,441017
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	21.0	176.0	4,380952	1,477266	fardc	259,998841
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	47.0	174.0	2,510638	0,920537	mission	160,173442
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	25.0	118.0	3,840000	1,345472	police	158,765739
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	25.0	118.0	3,840000	1,345472	assessment	158,765739
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	46.0	170.0	2,543478	0,933533	support	158,700532
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	45.0	156.0	2,577778	0,946928	government	147,720721
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	37.0	128.0	2,918919	1,071213	military	137,115304
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	1.0	31.0	72,000000	4,276666	29069	132,576650
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	58.0	162.0	2,224138	0,799369	congo	129,497842
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	59.0	160.0	2,203390	0,789997	democratic	126,399521
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	1.0	29.0	72,000000	4,276666	16410	124,023317
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	70.0	174.0	2,014286	0,700265	security	121,846049
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	40.0	118.0	2,775000	1,020651	national	120,436788
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	51.0	138.0	2,392157	0,872195	2010	120,362967
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	51.0	138.0	2,392157	0,872195	including	120,362967
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	29.0	96.0	3,448276	1,237874	technical	118,835938
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	66.0	158.0	2,075758	0,730326	republic	115,391537
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	8.0	50.0	9,875000	2,290006	drawdown	114,500316
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	63.0	150.0	2,126984	0,754705	from	113,205761
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	26.0	80.0	3,730769	1,316614	institutions	105,329155
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	47.0	114.0	2,510638	0,920537	2009	104,941221
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	33.0	90.0	3,151515	1,147883	armed	103,309500
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	57.0	120.0	2,245614	0,808979	which	97,077480
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	25.0	70.0	3,840000	1,345472	joint	94,183066
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	19.0	60.0	4,736842	1,555371	government’s	93,322241
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2010_164.txt	71.0	67.0	128.0	2,059701	0,722561	united	92,487816
