docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	18.0	40.0	4,944444	1,598265	monusco	63,930584
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	59.0	70.0	2,203390	0,789997	democratic	55,299790
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	58.0	68.0	2,224138	0,799369	congo	54,357119
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	28.0	40.0	3,535714	1,262915	congolese	50,516614
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	66.0	68.0	2,075758	0,730326	republic	49,662180
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	33.0	34.0	3,151515	1,147883	armed	39,028033
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	1.0	8.0	72,000000	4,276666	39119	34,213329
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	57.0	42.0	2,245614	0,808979	its	33,977118
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	70.0	47.0	2,014286	0,700265	security	32,912438
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	45.0	34.0	2,577778	0,946928	government	32,195542
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	8.0	13.0	9,875000	2,290006	1991	29,770082
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	46.0	30.0	2,543478	0,933533	support	28,005976
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	49.0	30.0	2,448980	0,895671	international	26,870143
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	17.0	16.0	5,176471	1,644123	encourages	26,305976
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	36.0	24.0	2,972222	1,089310	authorities	26,143438
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	13.0	14.0	6,461538	1,865867	urges	26,122144
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_Res_1991.txt	71.0	40.0	24.0	2,775000	1,020651	national	24,495618
