docId	N	ni	tf	(1+N/ni)	idf	word	tfidf
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	22.0	208.0	4,227273	1,441557	monuc	299,843864
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	21.0	174.0	4,380952	1,477266	fardc	257,044308
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	46.0	138.0	2,543478	0,933533	support	128,827490
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	24.0	90.0	3,958333	1,375823	fdlr	123,824076
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	58.0	154.0	2,224138	0,799369	congo	123,102887
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	59.0	148.0	2,203390	0,789997	democratic	116,919557
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	1.0	27.0	72,000000	4,276666	62589	115,469985
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	66.0	152.0	2,075758	0,730326	republic	111,009580
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	20.0	72.0	4,550000	1,515127	kivu	109,089161
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	51.0	120.0	2,392157	0,872195	including	104,663449
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	36.0	96.0	2,972222	1,089310	continued	104,573750
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	30.0	84.0	3,366667	1,213923	elements	101,969543
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	1.0	23.0	72,000000	4,276666	62309	98,363321
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	6.0	34.0	12,833333	2,552046	pnc	86,769562
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	34.0	76.0	3,088235	1,127600	areas	85,697587
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	57.0	102.0	2,245614	0,808979	which	82,515858
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	8.0	36.0	9,875000	2,290006	kimia	82,440227
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	63.0	108.0	2,126984	0,754705	from	81,508148
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	45.0	86.0	2,577778	0,946928	government	81,435782
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	37.0	76.0	2,918919	1,071213	military	81,412212
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	70.0	114.0	2,014286	0,700265	security	79,830170
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	57.0	98.0	2,245614	0,808979	its	79,279942
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	25.0	56.0	3,840000	1,345472	police	75,346453
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	51.0	86.0	2,392157	0,872195	also	75,008805
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	47.0	78.0	2,510638	0,920537	2009	71,801888
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	20.0	46.0	4,550000	1,515127	north	69,695853
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	37.0	64.0	2,918919	1,071213	operations	68,557652
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	55.0	80.0	2,290909	0,828949	have	66,315898
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	47.0	70.0	2,510638	0,920537	mission	64,437592
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	40.0	62.0	2,775000	1,020651	has	63,280346
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	26.0	48.0	3,730769	1,316614	addition	63,197493
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	19.0	40.0	4,736842	1,555371	deployed	62,214828
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	37.0	56.0	2,918919	1,071213	during	59,987946
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	46.0	64.0	2,543478	0,933533	i	59,746082
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	25.0	44.0	3,840000	1,345472	ii	59,200784
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	40.0	58.0	2,775000	1,020651	been	59,197743
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	39.0	56.0	2,820513	1,036919	violations	58,067448
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	26.0	44.0	3,730769	1,316614	partners	57,931035
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	67.0	80.0	2,059701	0,722561	united	57,804885
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	31.0	48.0	3,290323	1,190986	reform	57,167309
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	38.0	54.0	2,868421	1,053762	were	56,903133
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	68.0	77.0	2,044118	0,714966	nations	55,052400
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	22.0	38.0	4,227273	1,441557	strategy	54,779168
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	25.0	40.0	3,840000	1,345472	however	53,818895
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	44.0	56.0	2,613636	0,960742	rights	53,801580
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	44.0	56.0	2,613636	0,960742	human	53,801580
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	40.0	52.0	2,775000	1,020651	national	53,073839
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	33.0	46.0	3,151515	1,147883	armed	52,802634
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	24.0	38.0	3,958333	1,375823	eastern	52,281276
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	46.0	56.0	2,543478	0,933533	against	52,277822
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	22.0	36.0	4,227273	1,441557	reporting	51,896053
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	28.0	40.0	3,535714	1,262915	had	50,516614
/Volumes/MyExternalDrive/GITHUB.cloudera.internal/TF-IDF/./docs/exp20/all/S_2009_623.txt	71.0	49.0	56.0	2,448980	0,895671	international	50,157601
