172.28.209.73:41889	172.28.209.73	1.0
172.28.211.45:59839	172.28.211.45	1.0
172.28.211.45:47708	172.28.211.45	1.0
172.28.198.11:55408	172.28.198.11	1.0
172.28.198.11:56108	172.28.198.11	1.0
172.28.193.157:59633	172.28.193.157	1.0
172.28.211.45:43652	172.28.211.45	1.0
172.28.208.188:45127	172.28.208.188	1.0
172.28.211.45:43759	172.28.211.45	1.0
172.28.208.188:47335	172.28.208.188	1.0
172.28.193.157:54954	172.28.193.157	1.0
172.28.198.11:46173	172.28.198.11	1.0
172.28.198.11:55898	172.28.198.11	1.0
172.28.198.11:38811	172.28.198.11	1.0
172.28.198.11:42636	172.28.198.11	1.0
172.28.208.188:46936	172.28.208.188	1.0
172.28.193.157:43305	172.28.193.157	1.0
172.28.208.188:35074	172.28.208.188	1.0
172.28.208.188:47124	172.28.208.188	1.0
172.28.193.157:52093	172.28.193.157	1.0
172.28.208.188:46962	172.28.208.188	1.0
172.28.208.188:35081	172.28.208.188	1.0
172.28.211.45:42856	172.28.211.45	1.0
172.28.208.188:56138	172.28.208.188	1.0
172.28.198.11:41107	172.28.198.11	1.0
172.28.208.188:44701	172.28.208.188	1.0
172.28.198.11:56239	172.28.198.11	1.0
172.28.211.45:60089	172.28.211.45	1.0
172.28.198.11:56183	172.28.198.11	1.0
172.28.211.45:59708	172.28.211.45	1.0
172.28.193.157:52402	172.28.193.157	1.0
172.28.209.73:55090	172.28.209.73	1.0
172.28.193.157:59603	172.28.193.157	1.0
172.28.211.45:44847	172.28.211.45	1.0
172.28.211.45:42310	172.28.211.45	1.0
172.28.193.157:39079	172.28.193.157	1.0
172.28.193.157:59104	172.28.193.157	1.0
172.28.193.157:35273	172.28.193.157	1.0
172.28.193.157:33742	172.28.193.157	1.0
172.28.193.157:48061	172.28.193.157	1.0
172.28.193.157:43030	172.28.193.157	1.0
172.28.211.45:43805	172.28.211.45	1.0
172.28.198.11:52030	172.28.198.11	1.0
172.28.193.157:34474	172.28.193.157	1.0
172.28.193.157:35599	172.28.193.157	1.0
172.28.198.11:51299	172.28.198.11	1.0
172.28.211.45:53699	172.28.211.45	1.0
172.28.198.11:58524	172.28.198.11	1.0
172.28.198.11:60918	172.28.198.11	1.0
172.28.211.45:43287	172.28.211.45	1.0
172.28.193.157:41606	172.28.193.157	1.0
