172.28.209.73:39519	172.28.209.73	1.0
172.28.198.11:52994	172.28.198.11	1.0
172.28.208.188:53982	172.28.208.188	1.0
172.28.211.45:37076	172.28.211.45	1.0
172.18.18.16:55626	172.18.18.16	1.0
172.28.211.45:37520	172.28.211.45	1.0
172.28.208.188:44595	172.28.208.188	1.0
172.28.211.45:52495	172.28.211.45	1.0
172.28.193.157:59995	172.28.193.157	1.0
172.28.198.11:51964	172.28.198.11	1.0
172.28.198.11:35496	172.28.198.11	1.0
172.28.198.11:35746	172.28.198.11	1.0
172.28.211.45:41121	172.28.211.45	1.0
172.28.209.73:42221	172.28.209.73	1.0
172.28.208.188:35040	172.28.208.188	1.0
172.28.209.73:60115	172.28.209.73	1.0
172.28.208.188:53609	172.28.208.188	1.0
172.28.198.11:52103	172.28.198.11	1.0
172.28.193.157:50010	172.28.193.157	1.0
172.28.193.157:32804	172.28.193.157	1.0
172.28.198.11:40248	172.28.198.11	1.0
172.28.209.73:59923	172.28.209.73	1.0
172.28.193.157:32830	172.28.193.157	1.0
172.28.211.45:52674	172.28.211.45	1.0
172.28.193.157:45518	172.28.193.157	1.0
172.28.193.157:54487	172.28.193.157	1.0
172.28.211.45:48431	172.28.211.45	1.0
172.28.193.157:34475	172.28.193.157	1.0
172.28.211.45:37619	172.28.211.45	1.0
172.28.193.157:51719	172.28.193.157	1.0
172.28.211.45:37307	172.28.211.45	1.0
172.28.198.11:50032	172.28.198.11	1.0
172.18.18.16:55432	172.18.18.16	1.0
172.28.193.157:56357	172.28.193.157	1.0
172.28.193.157:33876	172.28.193.157	1.0
172.28.193.157:33345	172.28.193.157	1.0
172.28.198.11:44895	172.28.198.11	1.0
172.28.193.157:36564	172.28.193.157	1.0
172.28.198.11:52902	172.28.198.11	1.0
172.28.198.11:35721	172.28.198.11	1.0
172.28.211.45:48271	172.28.211.45	1.0
172.28.193.157:55396	172.28.193.157	1.0
172.28.211.45:37615	172.28.211.45	1.0
172.28.193.157:56590	172.28.193.157	1.0
172.28.209.73:0	172.28.209.73	1.0
172.28.209.73:42534	172.28.209.73	1.0
172.28.211.45:54078	172.28.211.45	1.0
172.28.193.157:34566	172.28.193.157	1.0
172.28.209.73:8888	172.28.209.73	1.0
172.28.193.157:52635	172.28.193.157	1.0
172.28.198.11:39748	172.28.198.11	1.0
172.28.198.11:35942	172.28.198.11	1.0
172.28.198.11:34736	172.28.198.11	1.0
172.28.208.188:53936	172.28.208.188	1.0
172.28.208.188:8041	172.28.208.188	1.0
172.28.198.11:52912	172.28.198.11	1.0
172.28.211.45:37694	172.28.211.45	1.0
172.28.198.11:49963	172.28.198.11	1.0
172.28.208.188:47357	172.28.208.188	1.0
172.28.208.188:42495	172.28.208.188	1.0
172.28.198.11:44896	172.28.198.11	1.0
172.28.193.157:55571	172.28.193.157	1.0
172.28.193.157:33528	172.28.193.157	1.0
172.28.209.73:39872	172.28.209.73	1.0
172.28.211.45:54449	172.28.211.45	1.0
172.28.198.11:37587	172.28.198.11	1.0
172.28.211.45:52494	172.28.211.45	1.0
172.28.209.73:39282	172.28.209.73	1.0
172.28.211.45:54470	172.28.211.45	1.0
172.28.193.157:45014	172.28.193.157	1.0
172.28.198.11:45139	172.28.198.11	1.0
172.28.211.45:51914	172.28.211.45	1.0
172.28.193.157:52814	172.28.193.157	1.0
172.28.211.45:53839	172.28.211.45	1.0
172.28.198.11:37583	172.28.198.11	1.0
172.28.198.11:52890	172.28.198.11	1.0
172.28.198.11:49678	172.28.198.11	1.0
172.28.198.11:49728	172.28.198.11	1.0
172.28.193.157:32797	172.28.193.157	1.0
172.28.198.11:44897	172.28.198.11	1.0
172.28.198.11:46654	172.28.198.11	1.0
172.28.193.157:33573	172.28.193.157	1.0
172.28.193.157:34273	172.28.193.157	1.0
172.28.198.11:40780	172.28.198.11	1.0
172.28.209.73:42074	172.28.209.73	1.0
172.28.208.188:49324	172.28.208.188	1.0
